triplet_id,split,intervention,canonical_smiles,connectivity_smiles,molecule_type,component_count,positive_id,positive_text,negative_id,negative_text,negative_strategy,target_surrogate
mol_biomarker_semantic_triplet_rapamycin_fasting_insulin,val,Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,single_molecule,1,surrogate:fasting_insulin,"Biomarker semantic profile: fasting insulin. Category: metabolic. Pathways: insulin signaling. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: AMPK activation and glucose homeostasis, GLP-1 receptor agonism and satiety signaling, GLP-1 receptor agonism and metabolic regulation, postprandial glucose modulation, SGLT2 inhibition and glucosuria-driven metabolic unloading, mTOR inhibition and autophagy. Mechanism themes: AMPK activation, glucose regulation, GLP-1 receptor agonism, satiety signaling, SGLT2 inhibition, mTOR inhibition. Linked drug interventions: Metformin, Semaglutide, Liraglutide, Acarbose, Empagliflozin, Rapamycin, NMN, Nicotinamide Riboside. Why informative: Useful for early readout of improved insulin sensitivity downstream of AMPK activation. Captures improved insulin sensitivity and lower insulin demand. Useful if the pitch emphasizes insulin sensitivity improvement. Mean evidence score: 0.764. Mean surrogate confidence: 0.714. Mean literature support: 0.672.",surrogate:hba1c,"Biomarker semantic profile: HbA1c. Category: metabolic. Pathways: glucose metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling, AMPK activation and glucose homeostasis, GLP-1 receptor agonism and metabolic regulation, SGLT2 inhibition and glucosuria-driven metabolic unloading, postprandial glucose modulation. Mechanism themes: GLP-1 receptor agonism, satiety signaling, AMPK activation, glucose regulation, SGLT2 inhibition. Linked drug interventions: Semaglutide, Metformin, Liraglutide, Empagliflozin, Acarbose. Why informative: High-confidence surrogate for metabolic response to GLP-1 receptor agonism. Strong medium-term metabolic surrogate that tracks glycemic response in metformin-like interventions. Reliable glycemic surrogate with strong translational familiarity. Mean evidence score: 0.880. Mean surrogate confidence: 0.860. Mean literature support: 0.828.",same_category,fasting insulin
mol_biomarker_semantic_triplet_rapamycin_gdf15,val,Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,single_molecule,1,surrogate:gdf15,"Biomarker semantic profile: GDF15. Category: stress response. Pathways: integrated stress response. Aging hallmarks: cellular senescence. Mechanism-of-action contexts: AMPK activation and glucose homeostasis, senolytic combination targeting senescent cell survival pathways, senolytic flavonoid with anti-inflammatory and stress-response effects, mTOR inhibition and autophagy, autophagy induction and cellular maintenance. Mechanism themes: AMPK activation, glucose regulation, senolytic activity, mTOR inhibition, autophagy induction. Linked drug interventions: Metformin, Dasatinib + Quercetin, Fisetin, Rapamycin, Spermidine. Why informative: Mechanistically relevant stress-response biomarker frequently discussed for metformin exposure and response. Stress and tissue-dysfunction marker useful for translational follow-up. Stress-response surrogate for systemic adaptation and tissue burden. Mean evidence score: 0.712. Mean surrogate confidence: 0.632. Mean literature support: 0.606.",surrogate:sasp_panel,"Biomarker semantic profile: SASP panel. Category: senescence. Pathways: secretory phenotype. Aging hallmarks: cellular senescence. Mechanism-of-action contexts: senolytic combination targeting senescent cell survival pathways, senolytic flavonoid with anti-inflammatory and stress-response effects. Mechanism themes: senolytic activity. Linked drug interventions: Dasatinib + Quercetin, Fisetin. Why informative: Best match when the intervention claim is senolysis and reduced secretory phenotype. Captures the senescence-linked secretory phenotype targeted by fisetin-like compounds. Mean evidence score: 0.870. Mean surrogate confidence: 0.810. Mean literature support: 0.745.",same_hallmark,GDF15
mol_biomarker_semantic_triplet_acarbose_hba1c,train,Acarbose,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,single_molecule,1,surrogate:hba1c,"Biomarker semantic profile: HbA1c. Category: metabolic. Pathways: glucose metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling, AMPK activation and glucose homeostasis, GLP-1 receptor agonism and metabolic regulation, SGLT2 inhibition and glucosuria-driven metabolic unloading, postprandial glucose modulation. Mechanism themes: GLP-1 receptor agonism, satiety signaling, AMPK activation, glucose regulation, SGLT2 inhibition. Linked drug interventions: Semaglutide, Metformin, Liraglutide, Empagliflozin, Acarbose. Why informative: High-confidence surrogate for metabolic response to GLP-1 receptor agonism. Strong medium-term metabolic surrogate that tracks glycemic response in metformin-like interventions. Reliable glycemic surrogate with strong translational familiarity. Mean evidence score: 0.880. Mean surrogate confidence: 0.860. Mean literature support: 0.828.",surrogate:ldl_c,"Biomarker semantic profile: LDL-C. Category: metabolic. Pathways: lipid metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling. Mechanism themes: GLP-1 receptor agonism, satiety signaling. Linked drug interventions: Semaglutide. Why informative: Relevant when positioning semaglutide-like compounds in cardiometabolic aging. Mean evidence score: 0.730. Mean surrogate confidence: 0.630. Mean literature support: 0.670.",same_category,HbA1c
mol_biomarker_semantic_triplet_acarbose_fasting_glucose,train,Acarbose,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,single_molecule,1,surrogate:fasting_glucose,"Biomarker semantic profile: fasting glucose. Category: metabolic. Pathways: glucose metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling, GLP-1 receptor agonism and metabolic regulation, postprandial glucose modulation, SGLT2 inhibition and glucosuria-driven metabolic unloading, stress-response signaling and metabolic modulation. Mechanism themes: GLP-1 receptor agonism, satiety signaling, glucose regulation, SGLT2 inhibition. Linked drug interventions: Semaglutide, Liraglutide, Acarbose, Empagliflozin, Resveratrol. Why informative: Rapid readout of improved glucose regulation. Direct metabolic readout for GLP-1 driven intervention response. Direct and interpretable surrogate for improved glycemic exposure. Mean evidence score: 0.814. Mean surrogate confidence: 0.774. Mean literature support: 0.746.",surrogate:ldl_c,"Biomarker semantic profile: LDL-C. Category: metabolic. Pathways: lipid metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling. Mechanism themes: GLP-1 receptor agonism, satiety signaling. Linked drug interventions: Semaglutide. Why informative: Relevant when positioning semaglutide-like compounds in cardiometabolic aging. Mean evidence score: 0.730. Mean surrogate confidence: 0.630. Mean literature support: 0.670.",same_category,fasting glucose
mol_biomarker_semantic_triplet_acarbose_fasting_insulin,train,Acarbose,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,single_molecule,1,surrogate:fasting_insulin,"Biomarker semantic profile: fasting insulin. Category: metabolic. Pathways: insulin signaling. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: AMPK activation and glucose homeostasis, GLP-1 receptor agonism and satiety signaling, GLP-1 receptor agonism and metabolic regulation, postprandial glucose modulation, SGLT2 inhibition and glucosuria-driven metabolic unloading, mTOR inhibition and autophagy. Mechanism themes: AMPK activation, glucose regulation, GLP-1 receptor agonism, satiety signaling, SGLT2 inhibition, mTOR inhibition. Linked drug interventions: Metformin, Semaglutide, Liraglutide, Acarbose, Empagliflozin, Rapamycin, NMN, Nicotinamide Riboside. Why informative: Useful for early readout of improved insulin sensitivity downstream of AMPK activation. Captures improved insulin sensitivity and lower insulin demand. Useful if the pitch emphasizes insulin sensitivity improvement. Mean evidence score: 0.764. Mean surrogate confidence: 0.714. Mean literature support: 0.672.",surrogate:ldl_c,"Biomarker semantic profile: LDL-C. Category: metabolic. Pathways: lipid metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling. Mechanism themes: GLP-1 receptor agonism, satiety signaling. Linked drug interventions: Semaglutide. Why informative: Relevant when positioning semaglutide-like compounds in cardiometabolic aging. Mean evidence score: 0.730. Mean surrogate confidence: 0.630. Mean literature support: 0.670.",same_category,fasting insulin
mol_biomarker_semantic_triplet_acarbose_homa_ir,train,Acarbose,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,single_molecule,1,surrogate:homa_ir,"Biomarker semantic profile: HOMA-IR. Category: metabolic. Pathways: insulin signaling. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: AMPK activation and glucose homeostasis, postprandial glucose modulation, stress-response signaling and metabolic modulation. Mechanism themes: AMPK activation, glucose regulation. Linked drug interventions: Metformin, Acarbose, Resveratrol. Why informative: Composite insulin-resistance surrogate aligned with metabolic flexibility claims. Useful summary surrogate when insulin resistance is part of the trial story. Summarizes insulin-resistance shifts in a single surrogate. Mean evidence score: 0.777. Mean surrogate confidence: 0.737. Mean literature support: 0.693.",surrogate:ldl_c,"Biomarker semantic profile: LDL-C. Category: metabolic. Pathways: lipid metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling. Mechanism themes: GLP-1 receptor agonism, satiety signaling. Linked drug interventions: Semaglutide. Why informative: Relevant when positioning semaglutide-like compounds in cardiometabolic aging. Mean evidence score: 0.730. Mean surrogate confidence: 0.630. Mean literature support: 0.670.",same_category,HOMA-IR
mol_biomarker_semantic_triplet_acarbose_triglycerides,train,Acarbose,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,single_molecule,1,surrogate:triglycerides,"Biomarker semantic profile: triglycerides. Category: metabolic. Pathways: lipid metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling, GLP-1 receptor agonism and metabolic regulation, postprandial glucose modulation, stress-response signaling and metabolic modulation. Mechanism themes: GLP-1 receptor agonism, satiety signaling, glucose regulation. Linked drug interventions: Semaglutide, Liraglutide, Acarbose, Resveratrol. Why informative: Useful cardiometabolic surrogate beyond glycemia alone. Practical lipid surrogate to show broader cardiometabolic effect. Cardiometabolic readout that often improves alongside better postprandial control. Mean evidence score: 0.735. Mean surrogate confidence: 0.645. Mean literature support: 0.652.",surrogate:ldl_c,"Biomarker semantic profile: LDL-C. Category: metabolic. Pathways: lipid metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling. Mechanism themes: GLP-1 receptor agonism, satiety signaling. Linked drug interventions: Semaglutide. Why informative: Relevant when positioning semaglutide-like compounds in cardiometabolic aging. Mean evidence score: 0.730. Mean surrogate confidence: 0.630. Mean literature support: 0.670.",same_category,triglycerides
mol_biomarker_semantic_triplet_acarbose_crp,train,Acarbose,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,single_molecule,1,surrogate:crp,"Biomarker semantic profile: CRP. Category: inflammation. Pathways: inflammation signaling. Aging hallmarks: inflammaging. Mechanism-of-action contexts: mTOR inhibition and autophagy, AMPK activation and glucose homeostasis, stress-response signaling and metabolic modulation, GLP-1 receptor agonism and metabolic regulation, autophagy induction and cellular maintenance, SGLT2 inhibition and glucosuria-driven metabolic unloading. Mechanism themes: mTOR inhibition, autophagy induction, AMPK activation, glucose regulation, GLP-1 receptor agonism, SGLT2 inhibition. Linked drug interventions: Rapamycin, Metformin, Resveratrol, Liraglutide, Spermidine, Empagliflozin, Dasatinib + Quercetin, Acarbose. Why informative: Accessible systemic inflammation surrogate for rapamycin-like interventions. Captures the inflammatory spillover often improved when metabolic control improves. Straightforward inflammation surrogate for stress-response modulation. Mean evidence score: 0.706. Mean surrogate confidence: 0.605. Mean literature support: 0.617.",surrogate:il6,"Biomarker semantic profile: IL6. Category: inflammation. Pathways: cytokine signaling. Aging hallmarks: inflammaging. Mechanism-of-action contexts: mTOR inhibition and autophagy, senolytic combination targeting senescent cell survival pathways, senolytic flavonoid with anti-inflammatory and stress-response effects, AMPK activation and glucose homeostasis, stress-response signaling and metabolic modulation, autophagy induction and cellular maintenance. Mechanism themes: mTOR inhibition, autophagy induction, senolytic activity, AMPK activation, glucose regulation. Linked drug interventions: Rapamycin, Dasatinib + Quercetin, Fisetin, Metformin, Resveratrol, Spermidine, Nicotinamide Riboside. Why informative: Inflammatory cytokine suited to tracking immunometabolic effects of mTOR inhibition. Inflammatory cytokine linked to SASP and inflammaging. Inflammaging-linked cytokine with strong demo interpretability. Mean evidence score: 0.734. Mean surrogate confidence: 0.637. Mean literature support: 0.650.",same_category,CRP
mol_biomarker_semantic_triplet_semaglutide_hba1c,test,Semaglutide,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,single_molecule,1,surrogate:hba1c,"Biomarker semantic profile: HbA1c. Category: metabolic. Pathways: glucose metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling, AMPK activation and glucose homeostasis, GLP-1 receptor agonism and metabolic regulation, SGLT2 inhibition and glucosuria-driven metabolic unloading, postprandial glucose modulation. Mechanism themes: GLP-1 receptor agonism, satiety signaling, AMPK activation, glucose regulation, SGLT2 inhibition. Linked drug interventions: Semaglutide, Metformin, Liraglutide, Empagliflozin, Acarbose. Why informative: High-confidence surrogate for metabolic response to GLP-1 receptor agonism. Strong medium-term metabolic surrogate that tracks glycemic response in metformin-like interventions. Reliable glycemic surrogate with strong translational familiarity. Mean evidence score: 0.880. Mean surrogate confidence: 0.860. Mean literature support: 0.828.",surrogate:homa_ir,"Biomarker semantic profile: HOMA-IR. Category: metabolic. Pathways: insulin signaling. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: AMPK activation and glucose homeostasis, postprandial glucose modulation, stress-response signaling and metabolic modulation. Mechanism themes: AMPK activation, glucose regulation. Linked drug interventions: Metformin, Acarbose, Resveratrol. Why informative: Composite insulin-resistance surrogate aligned with metabolic flexibility claims. Useful summary surrogate when insulin resistance is part of the trial story. Summarizes insulin-resistance shifts in a single surrogate. Mean evidence score: 0.777. Mean surrogate confidence: 0.737. Mean literature support: 0.693.",same_category,HbA1c
mol_biomarker_semantic_triplet_semaglutide_fasting_glucose,test,Semaglutide,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,single_molecule,1,surrogate:fasting_glucose,"Biomarker semantic profile: fasting glucose. Category: metabolic. Pathways: glucose metabolism. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling, GLP-1 receptor agonism and metabolic regulation, postprandial glucose modulation, SGLT2 inhibition and glucosuria-driven metabolic unloading, stress-response signaling and metabolic modulation. Mechanism themes: GLP-1 receptor agonism, satiety signaling, glucose regulation, SGLT2 inhibition. Linked drug interventions: Semaglutide, Liraglutide, Acarbose, Empagliflozin, Resveratrol. Why informative: Rapid readout of improved glucose regulation. Direct metabolic readout for GLP-1 driven intervention response. Direct and interpretable surrogate for improved glycemic exposure. Mean evidence score: 0.814. Mean surrogate confidence: 0.774. Mean literature support: 0.746.",surrogate:homa_ir,"Biomarker semantic profile: HOMA-IR. Category: metabolic. Pathways: insulin signaling. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: AMPK activation and glucose homeostasis, postprandial glucose modulation, stress-response signaling and metabolic modulation. Mechanism themes: AMPK activation, glucose regulation. Linked drug interventions: Metformin, Acarbose, Resveratrol. Why informative: Composite insulin-resistance surrogate aligned with metabolic flexibility claims. Useful summary surrogate when insulin resistance is part of the trial story. Summarizes insulin-resistance shifts in a single surrogate. Mean evidence score: 0.777. Mean surrogate confidence: 0.737. Mean literature support: 0.693.",same_category,fasting glucose
mol_biomarker_semantic_triplet_semaglutide_body_fat_percentage,test,Semaglutide,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,single_molecule,1,surrogate:body_fat_percentage,"Biomarker semantic profile: body fat percentage. Category: body composition. Pathways: energy balance. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: GLP-1 receptor agonism and satiety signaling, GLP-1 receptor agonism and metabolic regulation, SGLT2 inhibition and glucosuria-driven metabolic unloading. Mechanism themes: GLP-1 receptor agonism, satiety signaling, SGLT2 inhibition. Linked drug interventions: Semaglutide, Liraglutide, Empagliflozin. Why informative: Strong body-composition surrogate consistent with satiety-driven weight reduction. Good demo-friendly surrogate for adiposity reduction over months. Captures part of the body-composition response in metabolic trials. Mean evidence score: 0.800. Mean surrogate confidence: 0.730. Mean literature support: 0.730.",surrogate:homa_ir,"Biomarker semantic profile: HOMA-IR. Category: metabolic. Pathways: insulin signaling. Aging hallmarks: deregulated nutrient sensing. Mechanism-of-action contexts: AMPK activation and glucose homeostasis, postprandial glucose modulation, stress-response signaling and metabolic modulation. Mechanism themes: AMPK activation, glucose regulation. Linked drug interventions: Metformin, Acarbose, Resveratrol. Why informative: Composite insulin-resistance surrogate aligned with metabolic flexibility claims. Useful summary surrogate when insulin resistance is part of the trial story. Summarizes insulin-resistance shifts in a single surrogate. Mean evidence score: 0.777. Mean surrogate confidence: 0.737. Mean literature support: 0.693.",same_hallmark,body fat percentage
